SEASON_ID,W,L,W_PCT,CONFERENCE,SEASON_LABEL,CONF_RANK
22003,9620,11899,0.4452342857142857,West,2003-04,3590
22003,9620,11899,0.4452342857142857,West,2003-04,3591
22003,9620,11899,0.4452342857142857,West,2003-04,3592
22003,9620,11899,0.4452342857142857,West,2003-04,3593
22003,9620,11899,0.4452342857142857,West,2003-04,3620
22003,9620,11899,0.4452342857142857,West,2003-04,3635
22003,9620,11899,0.4452342857142857,West,2003-04,3636
22003,9620,11899,0.4452342857142857,West,2003-04,3654
22003,9620,11899,0.4452342857142857,West,2003-04,3656
22003,9620,11899,0.4452342857142857,West,2003-04,3658
22003,9620,11899,0.4452342857142857,West,2003-04,3661
22003,9620,11899,0.4452342857142857,West,2003-04,3662
22003,9620,11899,0.4452342857142857,West,2003-04,3686
22003,9620,11899,0.4452342857142857,West,2003-04,3700
22003,9620,11899,0.4452342857142857,West,2003-04,3701
22003,9620,11899,0.4452342857142857,West,2003-04,3703
22003,9620,11899,0.4452342857142857,West,2003-04,3705
22003,9620,11899,0.4452342857142857,West,2003-04,3707
22003,9620,11899,0.4452342857142857,West,2003-04,3709
22003,9620,11899,0.4452342857142857,West,2003-04,3711
22003,9620,11899,0.4452342857142857,West,2003-04,3713
22003,9620,11899,0.4452342857142857,West,2003-04,3715
22003,9620,11899,0.4452342857142857,West,2003-04,3717
22003,9620,11899,0.4452342857142857,West,2003-04,3719
22003,9620,11899,0.4452342857142857,West,2003-04,3721
22003,9620,11899,0.4452342857142857,West,2003-04,3723
22003,9620,11899,0.4452342857142857,West,2003-04,3725
22003,9620,11899,0.4452342857142857,West,2003-04,3727
22003,9620,11899,0.4452342857142857,West,2003-04,3729
22003,9620,11899,0.4452342857142857,West,2003-04,3731
22003,9620,11899,0.4452342857142857,West,2003-04,3733
22003,9620,11899,0.4452342857142857,West,2003-04,3735
22003,9620,11899,0.4452342857142857,West,2003-04,3737
22003,9620,11899,0.4452342857142857,West,2003-04,3739
22003,9620,11899,0.4452342857142857,West,2003-04,3741
22003,9620,11899,0.4452342857142857,West,2003-04,3743
22003,9620,11899,0.4452342857142857,West,2003-04,3745
22003,9620,11899,0.4452342857142857,West,2003-04,3747
22003,9620,11899,0.4452342857142857,West,2003-04,3749
22003,9620,11899,0.4452342857142857,West,2003-04,3751
22003,9620,11899,0.4452342857142857,West,2003-04,3753
22003,9620,11899,0.4452342857142857,West,2003-04,3755
22003,9620,11899,0.4452342857142857,West,2003-04,3757
22003,9620,11899,0.4452342857142857,West,2003-04,3759
22003,9620,11899,0.4452342857142857,West,2003-04,3761
22003,9620,11899,0.4452342857142857,West,2003-04,3763
22003,9620,11899,0.4452342857142857,West,2003-04,3765
22003,9620,11899,0.4452342857142857,West,2003-04,3767
22003,9620,11899,0.4452342857142857,West,2003-04,3769
22003,9620,11899,0.4452342857142857,West,2003-04,3771
22003,9620,11899,0.4452342857142857,West,2003-04,3773
22003,9620,11899,0.4452342857142857,West,2003-04,3775
22003,9620,11899,0.4452342857142857,West,2003-04,3777
22003,9620,11899,0.4452342857142857,West,2003-04,3779
22003,9620,11899,0.4452342857142857,West,2003-04,3781
22003,9620,11899,0.4452342857142857,West,2003-04,3783
22003,9620,11899,0.4452342857142857,West,2003-04,3785
22003,9620,11899,0.4452342857142857,West,2003-04,3787
22003,9620,11899,0.4452342857142857,West,2003-04,3789
22003,9620,11899,0.4452342857142857,West,2003-04,3791
22003,9620,11899,0.4452342857142857,West,2003-04,3793
22003,9620,11899,0.4452342857142857,West,2003-04,3795
22003,9620,11899,0.4452342857142857,West,2003-04,3797
22003,9620,11899,0.4452342857142857,West,2003-04,3799
22003,9620,11899,0.4452342857142857,West,2003-04,3801
22003,9620,11899,0.4452342857142857,West,2003-04,3803
22003,9620,11899,0.4452342857142857,West,2003-04,3805
22003,9620,11899,0.4452342857142857,West,2003-04,3807
22003,9620,11899,0.4452342857142857,West,2003-04,3809
22003,9620,11899,0.4452342857142857,West,2003-04,3811
22003,9620,11899,0.4452342857142857,West,2003-04,3813
22003,9620,11899,0.4452342857142857,West,2003-04,3815
22003,9620,11899,0.4452342857142857,West,2003-04,3817
22003,9620,11899,0.4452342857142857,West,2003-04,3819
22003,9620,11899,0.4452342857142857,West,2003-04,3821
22003,9620,11899,0.4452342857142857,West,2003-04,3823
22003,9620,11899,0.4452342857142857,West,2003-04,3825
22003,9620,11899,0.4452342857142857,West,2003-04,3827
22003,9620,11899,0.4452342857142857,West,2003-04,3829
22003,9620,11899,0.4452342857142857,West,2003-04,3831
22003,9620,11899,0.4452342857142857,West,2003-04,3833
22003,9620,11899,0.4452342857142857,West,2003-04,3835
22003,9620,11899,0.4452342857142857,West,2003-04,3837
22003,9620,11899,0.4452342857142857,West,2003-04,3839
22003,9620,11899,0.4452342857142857,West,2003-04,3841
22003,9620,11899,0.4452342857142857,West,2003-04,3843
22003,9620,11899,0.4452342857142857,West,2003-04,3845
22003,9620,11899,0.4452342857142857,West,2003-04,3847
22003,9620,11899,0.4452342857142857,West,2003-04,3849
22003,9620,11899,0.4452342857142857,West,2003-04,3851
22003,9620,11899,0.4452342857142857,West,2003-04,3853
22003,9620,11899,0.4452342857142857,West,2003-04,3855
22003,9620,11899,0.4452342857142857,West,2003-04,3857
22003,9620,11899,0.4452342857142857,West,2003-04,3859
22003,9620,11899,0.4452342857142857,West,2003-04,3861
22003,9620,11899,0.4452342857142857,West,2003-04,3863
22003,9620,11899,0.4452342857142857,West,2003-04,3865
22003,9620,11899,0.4452342857142857,West,2003-04,3867
22003,9620,11899,0.4452342857142857,West,2003-04,3869
22003,9620,11899,0.4452342857142857,West,2003-04,3871
22003,9620,11899,0.4452342857142857,West,2003-04,3873
22003,9620,11899,0.4452342857142857,West,2003-04,3875
22003,9620,11899,0.4452342857142857,West,2003-04,3877
22003,9620,11899,0.4452342857142857,West,2003-04,3879
22003,9620,11899,0.4452342857142857,West,2003-04,3881
22003,9620,11899,0.4452342857142857,West,2003-04,3883
22003,9620,11899,0.4452342857142857,West,2003-04,3885
22003,9620,11899,0.4452342857142857,West,2003-04,3887
22003,9620,11899,0.4452342857142857,West,2003-04,3889
22003,9620,11899,0.4452342857142857,West,2003-04,3891
22003,9620,11899,0.4452342857142857,West,2003-04,3893
22003,9620,11899,0.4452342857142857,West,2003-04,3895
22003,9620,11899,0.4452342857142857,West,2003-04,3897
22003,9620,11899,0.4452342857142857,West,2003-04,3899
22003,9620,11899,0.4452342857142857,West,2003-04,3901
22003,9620,11899,0.4452342857142857,West,2003-04,3903
22003,9620,11899,0.4452342857142857,West,2003-04,3905
22003,9620,11899,0.4452342857142857,West,2003-04,3907
22003,9620,11899,0.4452342857142857,West,2003-04,3909
22003,9620,11899,0.4452342857142857,West,2003-04,3911
22003,9620,11899,0.4452342857142857,West,2003-04,3913
22003,9620,11899,0.4452342857142857,West,2003-04,3915
22003,9620,11899,0.4452342857142857,West,2003-04,3917
22003,9620,11899,0.4452342857142857,West,2003-04,3919
22003,9620,11899,0.4452342857142857,West,2003-04,3921
22003,9620,11899,0.4452342857142857,West,2003-04,3923
22003,9620,11899,0.4452342857142857,West,2003-04,3925
22003,9620,11899,0.4452342857142857,West,2003-04,3927
22003,9620,11899,0.4452342857142857,West,2003-04,3929
22003,9620,11899,0.4452342857142857,West,2003-04,3931
22003,9620,11899,0.4452342857142857,West,2003-04,3933
22003,9620,11899,0.4452342857142857,West,2003-04,3935
22003,9620,11899,0.4452342857142857,West,2003-04,3937
22003,9620,11899,0.4452342857142857,West,2003-04,3939
22003,9620,11899,0.4452342857142857,West,2003-04,3941
22003,9620,11899,0.4452342857142857,West,2003-04,3943
22003,9620,11899,0.4452342857142857,West,2003-04,3945
22003,9620,11899,0.4452342857142857,West,2003-04,3947
22003,9620,11899,0.4452342857142857,West,2003-04,3949
22003,9620,11899,0.4452342857142857,West,2003-04,3951
22003,9620,11899,0.4452342857142857,West,2003-04,3953
22003,9620,11899,0.4452342857142857,West,2003-04,3955
22003,9620,11899,0.4452342857142857,West,2003-04,3957
22003,9620,11899,0.4452342857142857,West,2003-04,3959
22003,9620,11899,0.4452342857142857,West,2003-04,3961
22003,9620,11899,0.4452342857142857,West,2003-04,3963
22003,9620,11899,0.4452342857142857,West,2003-04,3965
22003,9620,11899,0.4452342857142857,West,2003-04,3967
22003,9620,11899,0.4452342857142857,West,2003-04,3969
22003,9620,11899,0.4452342857142857,West,2003-04,3971
22003,9620,11899,0.4452342857142857,West,2003-04,3973
22003,9620,11899,0.4452342857142857,West,2003-04,3975
22003,9620,11899,0.4452342857142857,West,2003-04,3977
22003,9620,11899,0.4452342857142857,West,2003-04,3979
22003,9620,11899,0.4452342857142857,West,2003-04,3981
22003,9620,11899,0.4452342857142857,West,2003-04,3983
22003,9620,11899,0.4452342857142857,West,2003-04,3985
22003,9620,11899,0.4452342857142857,West,2003-04,3987
22003,9620,11899,0.4452342857142857,West,2003-04,3989
22003,9620,11899,0.4452342857142857,West,2003-04,3991
22003,9620,11899,0.4452342857142857,West,2003-04,3993
22003,9620,11899,0.4452342857142857,West,2003-04,3995
22003,9620,11899,0.4452342857142857,West,2003-04,3997
22003,9620,11899,0.4452342857142857,West,2003-04,3999
22003,9620,11899,0.4452342857142857,West,2003-04,4001
22003,9620,11899,0.4452342857142857,West,2003-04,4003
22003,9620,11899,0.4452342857142857,West,2003-04,4005
22003,9620,11899,0.4452342857142857,West,2003-04,4007
22003,9620,11899,0.4452342857142857,West,2003-04,4009
22003,9620,11899,0.4452342857142857,West,2003-04,4011
22003,9620,11899,0.4452342857142857,West,2003-04,4013
22003,9620,11899,0.4452342857142857,West,2003-04,4015
22003,9620,11899,0.4452342857142857,West,2003-04,4017
22003,9620,11899,0.4452342857142857,West,2003-04,4019
22003,9620,11899,0.4452342857142857,West,2003-04,4021
22003,9620,11899,0.4452342857142857,West,2003-04,4023
22003,9620,11899,0.4452342857142857,West,2003-04,4025
22003,9620,11899,0.4452342857142857,West,2003-04,4027
22003,9620,11899,0.4452342857142857,West,2003-04,4029
22003,9620,11899,0.4452342857142857,West,2003-04,4031
22003,9620,11899,0.4452342857142857,West,2003-04,4033
22003,9620,11899,0.4452342857142857,West,2003-04,4035
22003,9620,11899,0.4452342857142857,West,2003-04,4037
22003,9620,11899,0.4452342857142857,West,2003-04,4039
22003,9620,11899,0.4452342857142857,West,2003-04,4041
22003,9620,11899,0.4452342857142857,West,2003-04,4043
22003,9620,11899,0.4452342857142857,West,2003-04,4045
22003,9620,11899,0.4452342857142857,West,2003-04,4047
22003,9620,11899,0.4452342857142857,West,2003-04,4049
22003,9620,11899,0.4452342857142857,West,2003-04,4051
22003,9620,11899,0.4452342857142857,West,2003-04,4053
22003,9620,11899,0.4452342857142857,West,2003-04,4055
22003,9620,11899,0.4452342857142857,West,2003-04,4057
22003,9620,11899,0.4452342857142857,West,2003-04,4059
22003,9620,11899,0.4452342857142857,West,2003-04,4061
22003,9620,11899,0.4452342857142857,West,2003-04,4063
22003,9620,11899,0.4452342857142857,West,2003-04,4064
22003,9620,11899,0.4452342857142857,West,2003-04,4065
22003,9620,11899,0.4452342857142857,West,2003-04,4066
22003,9620,11899,0.4452342857142857,West,2003-04,4067
22003,9620,11899,0.4452342857142857,West,2003-04,4068
22003,9620,11899,0.4452342857142857,West,2003-04,4069
22003,9620,11899,0.4452342857142857,West,2003-04,4070
22003,9620,11899,0.4452342857142857,West,2003-04,4071
22003,9620,11899,0.4452342857142857,West,2003-04,4078
22003,9620,11899,0.4452342857142857,West,2003-04,4079
22003,9620,11899,0.4452342857142857,West,2003-04,4088
22003,9620,11899,0.4452342857142857,West,2003-04,4089
22003,9620,11899,0.4452342857142857,West,2003-04,4090
22003,9620,11899,0.4452342857142857,West,2003-04,4093
22003,9620,11899,0.4452342857142857,West,2003-04,4094
22003,9620,11899,0.4452342857142857,West,2003-04,4095
22003,9620,11899,0.4452342857142857,West,2003-04,4096
22003,9620,11899,0.4452342857142857,West,2003-04,4097
22003,9620,11899,0.4452342857142857,West,2003-04,4100
22003,9620,11899,0.4452342857142857,West,2003-04,4101
22003,9620,11899,0.4452342857142857,West,2003-04,4102
22003,9620,11899,0.4452342857142857,West,2003-04,4104
22003,9620,11899,0.4452342857142857,West,2003-04,4106
22003,9620,11899,0.4452342857142857,West,2003-04,4108
22003,9620,11899,0.4452342857142857,West,2003-04,4110
22003,9620,11899,0.4452342857142857,West,2003-04,4112
22003,9620,11899,0.4452342857142857,West,2003-04,4121
22003,9620,11899,0.4452342857142857,West,2003-04,4122
22003,9620,11899,0.4452342857142857,West,2003-04,4123
22003,9620,11899,0.4452342857142857,West,2003-04,4124
22003,9620,11899,0.4452342857142857,West,2003-04,4130
22003,9620,11899,0.4452342857142857,West,2003-04,4131
22003,9620,11899,0.4452342857142857,West,2003-04,4139
22003,9620,11899,0.4452342857142857,West,2003-04,4140
22003,9620,11899,0.4452342857142857,West,2003-04,4143
22003,9620,11899,0.4452342857142857,West,2003-04,4147
22003,9620,11899,0.4452342857142857,West,2003-04,4148
22003,9620,11899,0.4452342857142857,West,2003-04,4149
22003,9620,11899,0.4452342857142857,West,2003-04,4152
22003,9620,11899,0.4452342857142857,West,2003-04,4153
22003,9620,11899,0.4452342857142857,West,2003-04,4156
22003,9620,11899,0.4452342857142857,West,2003-04,4157
22003,9620,11899,0.4452342857142857,West,2003-04,4158
22003,9620,11899,0.4452342857142857,West,2003-04,4164
22003,9620,11899,0.4452342857142857,West,2003-04,4165
22003,9620,11899,0.4452342857142857,West,2003-04,4171
22003,9620,11899,0.4452342857142857,West,2003-04,4172
22003,9620,11899,0.4452342857142857,West,2003-04,4177
22003,9620,11899,0.4452342857142857,West,2003-04,4179
22003,9620,11899,0.4452342857142857,West,2003-04,4181
22003,9620,11899,0.4452342857142857,West,2003-04,4189
22003,9620,11899,0.4452342857142857,West,2003-04,4190
22003,9620,11899,0.4452342857142857,West,2003-04,4195
22003,9620,11899,0.4452342857142857,West,2003-04,4196
22003,9620,11899,0.4452342857142857,West,2003-04,4200
22003,9620,11899,0.4452342857142857,West,2003-04,4201
22003,9620,11899,0.4452342857142857,West,2003-04,4212
22003,9620,11899,0.4452342857142857,West,2003-04,4213
22003,9620,11899,0.4452342857142857,West,2003-04,4214
22003,9620,11899,0.4452342857142857,West,2003-04,4218
22003,9620,11899,0.4452342857142857,West,2003-04,4220
22003,9620,11899,0.4452342857142857,West,2003-04,4224
22003,9620,11899,0.4452342857142857,West,2003-04,4225
22003,9620,11899,0.4452342857142857,West,2003-04,4226
22003,9620,11899,0.4452342857142857,West,2003-04,4228
22003,9620,11899,0.4452342857142857,West,2003-04,4229
22003,9620,11899,0.4452342857142857,West,2003-04,4237
22003,9620,11899,0.4452342857142857,West,2003-04,4242
22003,9620,11899,0.4452342857142857,West,2003-04,4243
22003,9620,11899,0.4452342857142857,West,2003-04,4244
22003,9620,11899,0.4452342857142857,West,2003-04,4247
22003,9620,11899,0.4452342857142857,West,2003-04,4248
22003,9620,11899,0.4452342857142857,West,2003-04,4249
22003,9620,11899,0.4452342857142857,West,2003-04,4250
22003,9620,11899,0.4452342857142857,West,2003-04,4251
22003,9620,11899,0.4452342857142857,West,2003-04,4252
22003,9620,11899,0.4452342857142857,West,2003-04,4256
22003,9620,11899,0.4452342857142857,West,2003-04,4257
22003,9620,11899,0.4452342857142857,West,2003-04,4258
22003,9620,11899,0.4452342857142857,West,2003-04,4262
22003,9620,11899,0.4452342857142857,West,2003-04,4264
22003,9620,11899,0.4452342857142857,West,2003-04,4265
22003,9620,11899,0.4452342857142857,West,2003-04,4266
22003,9620,11899,0.4452342857142857,West,2003-04,4267
22003,9620,11899,0.4452342857142857,West,2003-04,4268
22003,9620,11899,0.4452342857142857,West,2003-04,4271
22003,9620,11899,0.4452342857142857,West,2003-04,4272
22003,9620,11899,0.4452342857142857,West,2003-04,4275
22003,9620,11899,0.4452342857142857,West,2003-04,4277
22003,9620,11899,0.4452342857142857,West,2003-04,4278
22003,9620,11899,0.4452342857142857,West,2003-04,4281
22003,9620,11899,0.4452342857142857,West,2003-04,4282
22003,9620,11899,0.4452342857142857,West,2003-04,4283
22003,9620,11899,0.4452342857142857,West,2003-04,4284
22003,9620,11899,0.4452342857142857,West,2003-04,4285
22003,9620,11899,0.4452342857142857,West,2003-04,4286
22003,9620,11899,0.4452342857142857,West,2003-04,4288
22003,9620,11899,0.4452342857142857,West,2003-04,4298
22003,9620,11899,0.4452342857142857,West,2003-04,4309
22003,9620,11899,0.4452342857142857,West,2003-04,4310
22003,9620,11899,0.4452342857142857,West,2003-04,4311
22003,9620,11899,0.4452342857142857,West,2003-04,4312
22003,9620,11899,0.4452342857142857,West,2003-04,4317
22003,9620,11899,0.4452342857142857,West,2003-04,4322
22003,9620,11899,0.4452342857142857,West,2003-04,4323
22003,9620,11899,0.4452342857142857,West,2003-04,4356
22003,9620,11899,0.4452342857142857,West,2003-04,4357
22003,9620,11899,0.4452342857142857,West,2003-04,4817
22003,9620,11899,0.4452342857142857,West,2003-04,4820
22003,9620,11899,0.4452342857142857,West,2003-04,4823
22003,9620,11899,0.4452342857142857,West,2003-04,4875
22003,9620,11899,0.4452342857142857,West,2003-04,4878
22003,9620,11899,0.4452342857142857,West,2003-04,4882
22003,9620,11899,0.4452342857142857,West,2003-04,4892
22004,8118,12997,0.3507865497076023,West,2004-05,3618
22004,8118,12997,0.3507865497076023,West,2004-05,3620
22004,8118,12997,0.3507865497076023,West,2004-05,3622
22004,8118,12997,0.3507865497076023,West,2004-05,3624
22004,8118,12997,0.3507865497076023,West,2004-05,3626
22004,8118,12997,0.3507865497076023,West,2004-05,3628
22004,8118,12997,0.3507865497076023,West,2004-05,3630
22004,8118,12997,0.3507865497076023,West,2004-05,3632
22004,8118,12997,0.3507865497076023,West,2004-05,3634
22004,8118,12997,0.3507865497076023,West,2004-05,3636
22004,8118,12997,0.3507865497076023,West,2004-05,3638
22004,8118,12997,0.3507865497076023,West,2004-05,3640
22004,8118,12997,0.3507865497076023,West,2004-05,3642
22004,8118,12997,0.3507865497076023,West,2004-05,3644
22004,8118,12997,0.3507865497076023,West,2004-05,3646
22004,8118,12997,0.3507865497076023,West,2004-05,3648
22004,8118,12997,0.3507865497076023,West,2004-05,3650
22004,8118,12997,0.3507865497076023,West,2004-05,3652
22004,8118,12997,0.3507865497076023,West,2004-05,3654
22004,8118,12997,0.3507865497076023,West,2004-05,3656
22004,8118,12997,0.3507865497076023,West,2004-05,3658
22004,8118,12997,0.3507865497076023,West,2004-05,3660
22004,8118,12997,0.3507865497076023,West,2004-05,3662
22004,8118,12997,0.3507865497076023,West,2004-05,3664
22004,8118,12997,0.3507865497076023,West,2004-05,3666
22004,8118,12997,0.3507865497076023,West,2004-05,3668
22004,8118,12997,0.3507865497076023,West,2004-05,3670
22004,8118,12997,0.3507865497076023,West,2004-05,3672
22004,8118,12997,0.3507865497076023,West,2004-05,3674
22004,8118,12997,0.3507865497076023,West,2004-05,3676
22004,8118,12997,0.3507865497076023,West,2004-05,3678
22004,8118,12997,0.3507865497076023,West,2004-05,3680
22004,8118,12997,0.3507865497076023,West,2004-05,3682
22004,8118,12997,0.3507865497076023,West,2004-05,3684
22004,8118,12997,0.3507865497076023,West,2004-05,3686
22004,8118,12997,0.3507865497076023,West,2004-05,3688
22004,8118,12997,0.3507865497076023,West,2004-05,3690
22004,8118,12997,0.3507865497076023,West,2004-05,3692
22004,8118,12997,0.3507865497076023,West,2004-05,3694
22004,8118,12997,0.3507865497076023,West,2004-05,3696
22004,8118,12997,0.3507865497076023,West,2004-05,3698
22004,8118,12997,0.3507865497076023,West,2004-05,3700
22004,8118,12997,0.3507865497076023,West,2004-05,3702
22004,8118,12997,0.3507865497076023,West,2004-05,3704
22004,8118,12997,0.3507865497076023,West,2004-05,3706
22004,8118,12997,0.3507865497076023,West,2004-05,3708
22004,8118,12997,0.3507865497076023,West,2004-05,3710
22004,8118,12997,0.3507865497076023,West,2004-05,3712
22004,8118,12997,0.3507865497076023,West,2004-05,3714
22004,8118,12997,0.3507865497076023,West,2004-05,3716
22004,8118,12997,0.3507865497076023,West,2004-05,3718
22004,8118,12997,0.3507865497076023,West,2004-05,3720
22004,8118,12997,0.3507865497076023,West,2004-05,3722
22004,8118,12997,0.3507865497076023,West,2004-05,3724
22004,8118,12997,0.3507865497076023,West,2004-05,3726
22004,8118,12997,0.3507865497076023,West,2004-05,3728
22004,8118,12997,0.3507865497076023,West,2004-05,3730
22004,8118,12997,0.3507865497076023,West,2004-05,3732
22004,8118,12997,0.3507865497076023,West,2004-05,3734
22004,8118,12997,0.3507865497076023,West,2004-05,3736
22004,8118,12997,0.3507865497076023,West,2004-05,3738
22004,8118,12997,0.3507865497076023,West,2004-05,3740
22004,8118,12997,0.3507865497076023,West,2004-05,3742
22004,8118,12997,0.3507865497076023,West,2004-05,3744
22004,8118,12997,0.3507865497076023,West,2004-05,3746
22004,8118,12997,0.3507865497076023,West,2004-05,3748
22004,8118,12997,0.3507865497076023,West,2004-05,3750
22004,8118,12997,0.3507865497076023,West,2004-05,3752
22004,8118,12997,0.3507865497076023,West,2004-05,3754
22004,8118,12997,0.3507865497076023,West,2004-05,3756
22004,8118,12997,0.3507865497076023,West,2004-05,3758
22004,8118,12997,0.3507865497076023,West,2004-05,3760
22004,8118,12997,0.3507865497076023,West,2004-05,3762
22004,8118,12997,0.3507865497076023,West,2004-05,3764
22004,8118,12997,0.3507865497076023,West,2004-05,3766
22004,8118,12997,0.3507865497076023,West,2004-05,3768
22004,8118,12997,0.3507865497076023,West,2004-05,3770
22004,8118,12997,0.3507865497076023,West,2004-05,3772
22004,8118,12997,0.3507865497076023,West,2004-05,3774
22004,8118,12997,0.3507865497076023,West,2004-05,3776
22004,8118,12997,0.3507865497076023,West,2004-05,3778
22004,8118,12997,0.3507865497076023,West,2004-05,3780
22004,8118,12997,0.3507865497076023,West,2004-05,3782
22004,8118,12997,0.3507865497076023,West,2004-05,3784
22004,8118,12997,0.3507865497076023,West,2004-05,3786
22004,8118,12997,0.3507865497076023,West,2004-05,3788
22004,8118,12997,0.3507865497076023,West,2004-05,3790
22004,8118,12997,0.3507865497076023,West,2004-05,3792
22004,8118,12997,0.3507865497076023,West,2004-05,3794
22004,8118,12997,0.3507865497076023,West,2004-05,3796
22004,8118,12997,0.3507865497076023,West,2004-05,3798
22004,8118,12997,0.3507865497076023,West,2004-05,3800
22004,8118,12997,0.3507865497076023,West,2004-05,3802
22004,8118,12997,0.3507865497076023,West,2004-05,3804
22004,8118,12997,0.3507865497076023,West,2004-05,3806
22004,8118,12997,0.3507865497076023,West,2004-05,3808
22004,8118,12997,0.3507865497076023,West,2004-05,3810
22004,8118,12997,0.3507865497076023,West,2004-05,3812
22004,8118,12997,0.3507865497076023,West,2004-05,3814
22004,8118,12997,0.3507865497076023,West,2004-05,3816
22004,8118,12997,0.3507865497076023,West,2004-05,3818
22004,8118,12997,0.3507865497076023,West,2004-05,3820
22004,8118,12997,0.3507865497076023,West,2004-05,3822
22004,8118,12997,0.3507865497076023,West,2004-05,3824
22004,8118,12997,0.3507865497076023,West,2004-05,3826
22004,8118,12997,0.3507865497076023,West,2004-05,3828
22004,8118,12997,0.3507865497076023,West,2004-05,3830
22004,8118,12997,0.3507865497076023,West,2004-05,3832
22004,8118,12997,0.3507865497076023,West,2004-05,3834
22004,8118,12997,0.3507865497076023,West,2004-05,3836
22004,8118,12997,0.3507865497076023,West,2004-05,3838
22004,8118,12997,0.3507865497076023,West,2004-05,3840
22004,8118,12997,0.3507865497076023,West,2004-05,3842
22004,8118,12997,0.3507865497076023,West,2004-05,3844
22004,8118,12997,0.3507865497076023,West,2004-05,3846
22004,8118,12997,0.3507865497076023,West,2004-05,3848
22004,8118,12997,0.3507865497076023,West,2004-05,3850
22004,8118,12997,0.3507865497076023,West,2004-05,3852
22004,8118,12997,0.3507865497076023,West,2004-05,3854
22004,8118,12997,0.3507865497076023,West,2004-05,3856
22004,8118,12997,0.3507865497076023,West,2004-05,3858
22004,8118,12997,0.3507865497076023,West,2004-05,3860
22004,8118,12997,0.3507865497076023,West,2004-05,3862
22004,8118,12997,0.3507865497076023,West,2004-05,3864
22004,8118,12997,0.3507865497076023,West,2004-05,3866
22004,8118,12997,0.3507865497076023,West,2004-05,3868
22004,8118,12997,0.3507865497076023,West,2004-05,3870
22004,8118,12997,0.3507865497076023,West,2004-05,3872
22004,8118,12997,0.3507865497076023,West,2004-05,3874
22004,8118,12997,0.3507865497076023,West,2004-05,3876
22004,8118,12997,0.3507865497076023,West,2004-05,3878
22004,8118,12997,0.3507865497076023,West,2004-05,3880
22004,8118,12997,0.3507865497076023,West,2004-05,3882
22004,8118,12997,0.3507865497076023,West,2004-05,3884
22004,8118,12997,0.3507865497076023,West,2004-05,3886
22004,8118,12997,0.3507865497076023,West,2004-05,3888
22004,8118,12997,0.3507865497076023,West,2004-05,3890
22004,8118,12997,0.3507865497076023,West,2004-05,3892
22004,8118,12997,0.3507865497076023,West,2004-05,3894
22004,8118,12997,0.3507865497076023,West,2004-05,3896
22004,8118,12997,0.3507865497076023,West,2004-05,3898
22004,8118,12997,0.3507865497076023,West,2004-05,3900
22004,8118,12997,0.3507865497076023,West,2004-05,3902
22004,8118,12997,0.3507865497076023,West,2004-05,3904
22004,8118,12997,0.3507865497076023,West,2004-05,3906
22004,8118,12997,0.3507865497076023,West,2004-05,3908
